YearMonth,Year,Month,Month_Name,Row_Type,Category,Sub-Category,Region,Segment,Sales,Profit,Quantity,Discount,Profit_Margin_Pct,Sales_Prior_Month,Sales_MoM_Variance,Sales_MoM_Variance_Pct,Sales_Prior_Year,Sales_YoY_Variance,Sales_YoY_Variance_Pct,Sales_Forecast,Forecast_vs_Actual_Delta,Variance_Direction
2025-02-01,2025,2,Feb,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2025-03-01,2025,3,Mar,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2025-04-01,2025,4,Apr,Actual,Office Supplies,Supplies,West,Home Office,185.38,-34.76,2.0,0.2,-18.75,0.0,185.38,,5.84,179.54,3074.25,0.0,185.38,Positive
2025-05-01,2025,5,May,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,185.38,-185.38,-100.0,0.0,0.0,,61.79,-61.79,Negative
2025-06-01,2025,6,Jun,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,61.79,-61.79,Flat
2025-07-01,2025,7,Jul,Actual,Office Supplies,Supplies,West,Home Office,130.6,37.43,10.0,0.0,28.66,0.0,130.6,,0.0,130.6,,61.79,68.81,Positive
2025-08-01,2025,8,Aug,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,130.6,-130.6,-100.0,0.0,0.0,,43.53,-43.53,Negative
2025-09-01,2025,9,Sep,Actual,Office Supplies,Supplies,West,Home Office,6.24,1.87,3.0,0.0,30.0,0.0,6.24,,0.0,6.24,,43.53,-37.29,Positive
2025-10-01,2025,10,Oct,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,6.24,-6.24,-100.0,0.0,0.0,,45.61,-45.61,Negative
2025-11-01,2025,11,Nov,Actual,Office Supplies,Supplies,West,Home Office,74.85,20.97,8.0,0.0,28.02,0.0,74.85,,0.0,74.85,,2.08,72.77,Positive
2025-12-01,2025,12,Dec,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,74.85,-74.85,-100.0,0.0,0.0,,27.03,-27.03,Negative
2026-01-01,2026,1,Jan,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,24.95,-24.95,Flat
2026-02-01,2026,2,Feb,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,24.95,-24.95,Flat
2026-03-01,2026,3,Mar,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2026-04-01,2026,4,Apr,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,185.38,-185.38,-100.0,0.0,0.0,Flat
2026-05-01,2026,5,May,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2026-06-01,2026,6,Jun,Actual,Office Supplies,Supplies,West,Home Office,16.68,4.34,2.0,0.0,26.0,0.0,16.68,,0.0,16.68,,0.0,16.68,Positive
2026-07-01,2026,7,Jul,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,16.68,-16.68,-100.0,130.6,-130.6,-100.0,5.56,-5.56,Negative
2026-08-01,2026,8,Aug,Actual,Office Supplies,Supplies,West,Home Office,6.21,0.7,2.0,0.2,11.25,0.0,6.21,,0.0,6.21,,5.56,0.65,Positive
2026-09-01,2026,9,Sep,Actual,Office Supplies,Supplies,West,Home Office,7.3,2.19,2.0,0.0,30.0,6.21,1.09,17.59,6.24,1.06,16.99,7.63,-0.33,Positive
2026-10-01,2026,10,Oct,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,7.3,-7.3,-100.0,0.0,0.0,,4.5,-4.5,Negative
2026-11-01,2026,11,Nov,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,74.85,-74.85,-100.0,4.5,-4.5,Flat
2026-12-01,2026,12,Dec,Actual,Office Supplies,Supplies,West,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,2.43,-2.43,Flat
2027-01-01,2027,1,Jan,Forecast,Office Supplies,Supplies,West,Home Office,,,,,,,,,,,,0.0,,Flat
2027-02-01,2027,2,Feb,Forecast,Office Supplies,Supplies,West,Home Office,,,,,,,,,,,,0.0,,Flat
2027-03-01,2027,3,Mar,Forecast,Office Supplies,Supplies,West,Home Office,,,,,,,,,,,,0.0,,Flat
2023-01-01,2023,1,Jan,Actual,Technology,Accessories,Central,Consumer,31.2,9.75,3.0,0.2,31.25,,,,,,,,,Flat
2023-02-01,2023,2,Feb,Actual,Technology,Accessories,Central,Consumer,468.9,206.32,6.0,0.0,44.0,31.2,437.7,1402.88,,,,31.2,437.7,Positive
2023-03-01,2023,3,Mar,Actual,Technology,Accessories,Central,Consumer,79.98,14.0,2.0,0.2,17.5,468.9,-388.92,-82.94,,,,250.05,-170.07,Negative
2023-04-01,2023,4,Apr,Actual,Technology,Accessories,Central,Consumer,227.98,28.5,3.0,0.2,12.5,79.98,147.99,185.03,,,,193.36,34.61,Positive
2023-05-01,2023,5,May,Actual,Technology,Accessories,Central,Consumer,104.98,14.88,4.0,0.2,14.17,227.98,-123.0,-53.95,,,,258.95,-153.98,Negative
2023-06-01,2023,6,Jun,Actual,Technology,Accessories,Central,Consumer,0.0,0.0,0.0,0.0,,104.98,-104.98,-100.0,,,,137.65,-137.65,Negative
2023-07-01,2023,7,Jul,Actual,Technology,Accessories,Central,Consumer,454.98,-23.67,13.0,0.2,-5.2,0.0,454.98,,,,,110.98,343.99,Positive
2023-08-01,2023,8,Aug,Actual,Technology,Accessories,Central,Consumer,0.0,0.0,0.0,0.0,,454.98,-454.98,-100.0,,,,186.65,-186.65,Negative
2023-09-01,2023,9,Sep,Actual,Technology,Accessories,Central,Consumer,869.74,187.64,21.0,0.2,21.57,0.0,869.74,,,,,151.66,718.09,Positive
2023-10-01,2023,10,Oct,Actual,Technology,Accessories,Central,Consumer,119.98,-18.0,3.0,0.2,-15.0,869.74,-749.77,-86.21,,,,441.57,-321.6,Negative
2023-11-01,2023,11,Nov,Actual,Technology,Accessories,Central,Consumer,239.77,69.19,9.0,0.1,28.86,119.98,119.8,99.85,,,,329.91,-90.13,Positive
2023-12-01,2023,12,Dec,Actual,Technology,Accessories,Central,Consumer,540.22,133.54,16.0,0.15,24.72,239.77,300.45,125.31,,,,409.83,130.39,Positive
2024-01-01,2024,1,Jan,Actual,Technology,Accessories,Central,Consumer,398.4,84.66,5.0,0.2,21.25,540.22,-141.82,-26.25,31.2,367.2,1176.92,299.99,98.41,Negative
2024-02-01,2024,2,Feb,Actual,Technology,Accessories,Central,Consumer,648.45,145.38,11.0,0.1333,22.42,398.4,250.05,62.76,468.9,179.55,38.29,392.8,255.65,Positive
2024-03-01,2024,3,Mar,Actual,Technology,Accessories,Central,Consumer,18.39,5.29,1.0,0.2,28.75,648.45,-630.06,-97.16,79.98,-61.59,-77.01,529.02,-510.63,Negative
2024-04-01,2024,4,Apr,Actual,Technology,Accessories,Central,Consumer,551.1,48.73,21.0,0.2,8.84,18.39,532.7,2896.39,227.98,323.12,141.73,355.08,196.02,Positive
2024-05-01,2024,5,May,Actual,Technology,Accessories,Central,Consumer,0.0,0.0,0.0,0.0,,551.1,-551.1,-100.0,104.98,-104.98,-100.0,405.98,-405.98,Negative
2024-06-01,2024,6,Jun,Actual,Technology,Accessories,Central,Consumer,2.38,0.74,3.0,0.2,31.25,0.0,2.38,,0.0,2.38,,189.83,-187.45,Positive
2024-07-01,2024,7,Jul,Actual,Technology,Accessories,Central,Consumer,831.2,124.68,5.0,0.0,15.0,2.38,828.82,34883.16,454.98,376.22,82.69,184.49,646.71,Positive
2024-08-01,2024,8,Aug,Actual,Technology,Accessories,Central,Consumer,0.0,0.0,0.0,0.0,,831.2,-831.2,-100.0,0.0,0.0,,277.86,-277.86,Negative
2024-09-01,2024,9,Sep,Actual,Technology,Accessories,Central,Consumer,199.96,16.0,4.0,0.0,8.0,0.0,199.96,,869.74,-669.78,-77.01,277.86,-77.9,Positive
2024-10-01,2024,10,Oct,Actual,Technology,Accessories,Central,Consumer,372.65,45.6,7.0,0.2,12.24,199.96,172.69,86.36,119.98,252.67,210.6,343.72,28.93,Positive
2024-11-01,2024,11,Nov,Actual,Technology,Accessories,Central,Consumer,415.02,165.02,6.0,0.1,39.76,372.65,42.37,11.37,239.77,175.25,73.09,190.87,224.15,Positive
2024-12-01,2024,12,Dec,Actual,Technology,Accessories,Central,Consumer,613.55,154.95,21.0,0.15,25.25,415.02,198.53,47.84,540.22,73.33,13.57,329.21,284.34,Positive
2025-01-01,2025,1,Jan,Actual,Technology,Accessories,Central,Consumer,0.0,0.0,0.0,0.0,,613.55,-613.55,-100.0,398.4,-398.4,-100.0,467.07,-467.07,Negative
2025-02-01,2025,2,Feb,Actual,Technology,Accessories,Central,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,648.45,-648.45,-100.0,342.86,-342.86,Flat
2025-03-01,2025,3,Mar,Actual,Technology,Accessories,Central,Consumer,1329.17,250.35,12.0,0.1,18.84,0.0,1329.17,,18.39,1310.78,7126.89,204.52,1124.65,Positive
2025-04-01,2025,4,Apr,Actual,Technology,Accessories,Central,Consumer,431.93,64.79,9.0,0.2,15.0,1329.17,-897.24,-67.5,551.1,-119.17,-21.62,443.06,-11.13,Negative
2025-05-01,2025,5,May,Actual,Technology,Accessories,Central,Consumer,314.13,0.73,8.0,0.2,0.23,431.93,-117.8,-27.27,0.0,314.13,,587.03,-272.9,Negative
2025-06-01,2025,6,Jun,Actual,Technology,Accessories,Central,Consumer,0.0,0.0,0.0,0.0,,314.13,-314.13,-100.0,2.38,-2.38,-100.0,691.74,-691.74,Negative
2025-07-01,2025,7,Jul,Actual,Technology,Accessories,Central,Consumer,125.53,39.59,4.0,0.1,31.54,0.0,125.53,,831.2,-705.67,-84.9,248.69,-123.16,Positive
2025-08-01,2025,8,Aug,Actual,Technology,Accessories,Central,Consumer,2047.19,239.11,22.0,0.0667,11.68,125.53,1921.67,1530.89,0.0,2047.19,,146.55,1900.64,Positive
2025-09-01,2025,9,Sep,Actual,Technology,Accessories,Central,Consumer,337.53,67.91,7.0,0.1,20.12,2047.19,-1709.66,-83.51,199.96,137.57,68.8,724.24,-386.71,Negative
2025-10-01,2025,10,Oct,Actual,Technology,Accessories,Central,Consumer,2027.32,580.0,17.0,0.15,28.61,337.53,1689.78,500.63,372.65,1654.67,444.03,836.75,1190.57,Positive
2025-11-01,2025,11,Nov,Actual,Technology,Accessories,Central,Consumer,1018.19,103.63,25.0,0.2,10.18,2027.32,-1009.13,-49.78,415.02,603.17,145.34,1470.68,-452.49,Negative
2025-12-01,2025,12,Dec,Actual,Technology,Accessories,Central,Consumer,59.98,25.19,2.0,0.0,42.0,1018.19,-958.21,-94.11,613.55,-553.57,-90.22,1127.68,-1067.7,Negative
2026-01-01,2026,1,Jan,Actual,Technology,Accessories,Central,Consumer,110.58,27.7,10.0,0.2,25.05,59.98,50.6,84.35,0.0,110.58,,1035.16,-924.59,Positive
2026-02-01,2026,2,Feb,Actual,Technology,Accessories,Central,Consumer,175.89,13.0,3.0,0.2,7.39,110.58,65.31,59.07,0.0,175.89,,396.25,-220.36,Positive
2026-03-01,2026,3,Mar,Actual,Technology,Accessories,Central,Consumer,167.79,54.51,6.0,0.1333,32.49,175.89,-8.1,-4.61,1329.17,-1161.38,-87.38,115.48,52.31,Negative
2026-04-01,2026,4,Apr,Actual,Technology,Accessories,Central,Consumer,251.08,76.27,9.0,0.1,30.38,167.79,83.29,49.64,431.93,-180.85,-41.87,151.42,99.66,Positive
2026-05-01,2026,5,May,Actual,Technology,Accessories,Central,Consumer,191.97,28.8,4.0,0.2,15.0,251.08,-59.11,-23.54,314.13,-122.16,-38.89,198.25,-6.28,Negative
2026-06-01,2026,6,Jun,Actual,Technology,Accessories,Central,Consumer,132.52,54.33,4.0,0.0,41.0,191.97,-59.45,-30.97,0.0,132.52,,203.61,-71.09,Negative
2026-07-01,2026,7,Jul,Actual,Technology,Accessories,Central,Consumer,159.75,11.18,5.0,0.0,7.0,132.52,27.23,20.55,125.53,34.22,27.26,191.85,-32.1,Positive
2026-08-01,2026,8,Aug,Actual,Technology,Accessories,Central,Consumer,303.0,43.37,12.0,0.1,14.31,159.75,143.25,89.67,2047.19,-1744.19,-85.2,161.41,141.59,Positive
2026-09-01,2026,9,Sep,Actual,Technology,Accessories,Central,Consumer,869.29,203.7,23.0,0.0333,23.43,303.0,566.29,186.89,337.53,531.76,157.54,198.42,670.87,Positive
2026-10-01,2026,10,Oct,Actual,Technology,Accessories,Central,Consumer,125.37,-1.25,6.0,0.15,-0.99,869.29,-743.92,-85.58,2027.32,-1901.95,-93.82,444.01,-318.65,Negative
2026-11-01,2026,11,Nov,Actual,Technology,Accessories,Central,Consumer,445.95,68.87,13.0,0.1333,15.44,125.37,320.59,255.72,1018.19,-572.24,-56.2,432.55,13.4,Positive
2026-12-01,2026,12,Dec,Actual,Technology,Accessories,Central,Consumer,1249.33,378.4,27.0,0.025,30.29,445.95,803.38,180.15,59.98,1189.35,1982.92,480.2,769.13,Positive
2027-01-01,2027,1,Jan,Forecast,Technology,Accessories,Central,Consumer,,,,,,,,,,,,606.88,,Flat
2027-02-01,2027,2,Feb,Forecast,Technology,Accessories,Central,Consumer,,,,,,,,,,,,767.39,,Flat
2027-03-01,2027,3,Mar,Forecast,Technology,Accessories,Central,Consumer,,,,,,,,,,,,874.54,,Flat
2023-01-01,2023,1,Jan,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,,,,,,,,,Flat
2023-02-01,2023,2,Feb,Actual,Technology,Accessories,Central,Corporate,62.31,22.43,3.0,0.0,36.0,0.0,62.31,,,,,0.0,62.31,Positive
2023-03-01,2023,3,Mar,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,62.31,-62.31,-100.0,,,,31.16,-31.16,Negative
2023-04-01,2023,4,Apr,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,20.77,-20.77,Flat
2023-05-01,2023,5,May,Actual,Technology,Accessories,Central,Corporate,20.78,-3.64,2.0,0.2,-17.5,0.0,20.78,,,,,20.77,0.01,Positive
2023-06-01,2023,6,Jun,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,20.78,-20.78,-100.0,,,,6.93,-6.93,Negative
2023-07-01,2023,7,Jul,Actual,Technology,Accessories,Central,Corporate,2.97,1.31,3.0,0.0,44.0,0.0,2.97,,,,,6.93,-3.96,Positive
2023-08-01,2023,8,Aug,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,2.97,-2.97,-100.0,,,,7.92,-7.92,Negative
2023-09-01,2023,9,Sep,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.99,-0.99,Flat
2023-10-01,2023,10,Oct,Actual,Technology,Accessories,Central,Corporate,1.98,0.89,2.0,0.0,45.0,0.0,1.98,,,,,0.99,0.99,Positive
2023-11-01,2023,11,Nov,Actual,Technology,Accessories,Central,Corporate,199.7,41.43,16.0,0.15,20.75,1.98,197.72,9985.76,,,,0.66,199.04,Positive
2023-12-01,2023,12,Dec,Actual,Technology,Accessories,Central,Corporate,504.26,107.19,16.0,0.1333,21.26,199.7,304.56,152.51,,,,67.23,437.03,Positive
2024-01-01,2024,1,Jan,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,504.26,-504.26,-100.0,0.0,0.0,,235.31,-235.31,Negative
2024-02-01,2024,2,Feb,Actual,Technology,Accessories,Central,Corporate,160.75,33.09,7.0,0.1,20.59,0.0,160.75,,62.31,98.44,157.98,234.65,-73.9,Positive
2024-03-01,2024,3,Mar,Actual,Technology,Accessories,Central,Corporate,113.52,29.8,5.0,0.2,26.25,160.75,-47.23,-29.38,0.0,113.52,,221.67,-108.15,Negative
2024-04-01,2024,4,Apr,Actual,Technology,Accessories,Central,Corporate,41.42,8.28,2.0,0.2,20.0,113.52,-72.1,-63.51,0.0,41.42,,91.42,-50.0,Negative
2024-05-01,2024,5,May,Actual,Technology,Accessories,Central,Corporate,207.98,36.4,2.0,0.2,17.5,41.42,166.56,402.09,20.78,187.2,900.69,105.23,102.75,Positive
2024-06-01,2024,6,Jun,Actual,Technology,Accessories,Central,Corporate,41.9,8.8,2.0,0.0,21.0,207.98,-166.08,-79.85,0.0,41.9,,120.98,-79.08,Negative
2024-07-01,2024,7,Jul,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,41.9,-41.9,-100.0,2.97,-2.97,-100.0,97.1,-97.1,Negative
2024-08-01,2024,8,Aug,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,83.29,-83.29,Flat
2024-09-01,2024,9,Sep,Actual,Technology,Accessories,Central,Corporate,285.58,38.85,6.0,0.2,13.6,0.0,285.58,,0.0,285.58,,13.97,271.61,Positive
2024-10-01,2024,10,Oct,Actual,Technology,Accessories,Central,Corporate,619.95,111.59,5.0,0.0,18.0,285.58,334.37,117.09,1.98,617.97,31210.61,95.19,524.76,Positive
2024-11-01,2024,11,Nov,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,619.95,-619.95,-100.0,199.7,-199.7,-100.0,301.84,-301.84,Negative
2024-12-01,2024,12,Dec,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,504.26,-504.26,-100.0,301.84,-301.84,Flat
2025-01-01,2025,1,Jan,Actual,Technology,Accessories,Central,Corporate,195.68,-11.47,5.0,0.2,-5.86,0.0,195.68,,0.0,195.68,,206.65,-10.97,Positive
2025-02-01,2025,2,Feb,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,195.68,-195.68,-100.0,160.75,-160.75,-100.0,65.23,-65.23,Negative
2025-03-01,2025,3,Mar,Actual,Technology,Accessories,Central,Corporate,45.98,19.77,2.0,0.0,43.0,0.0,45.98,,113.52,-67.54,-59.5,65.23,-19.25,Positive
2025-04-01,2025,4,Apr,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,45.98,-45.98,-100.0,41.42,-41.42,-100.0,80.55,-80.55,Negative
2025-05-01,2025,5,May,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,207.98,-207.98,-100.0,15.33,-15.33,Flat
2025-06-01,2025,6,Jun,Actual,Technology,Accessories,Central,Corporate,102.87,26.94,5.0,0.1,26.19,0.0,102.87,,41.9,60.97,145.51,15.33,87.54,Positive
2025-07-01,2025,7,Jul,Actual,Technology,Accessories,Central,Corporate,124.25,48.46,7.0,0.0,39.0,102.87,21.38,20.79,0.0,124.25,,34.29,89.96,Positive
2025-08-01,2025,8,Aug,Actual,Technology,Accessories,Central,Corporate,159.98,44.0,2.0,0.2,27.5,124.25,35.73,28.76,0.0,159.98,,75.71,84.28,Positive
2025-09-01,2025,9,Sep,Actual,Technology,Accessories,Central,Corporate,499.95,174.98,5.0,0.0,35.0,159.98,339.97,212.5,285.58,214.37,75.07,129.03,370.92,Positive
2025-10-01,2025,10,Oct,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,499.95,-499.95,-100.0,619.95,-619.95,-100.0,261.39,-261.39,Negative
2025-11-01,2025,11,Nov,Actual,Technology,Accessories,Central,Corporate,411.73,115.27,25.0,0.12,28.0,0.0,411.73,,0.0,411.73,,219.98,191.76,Positive
2025-12-01,2025,12,Dec,Actual,Technology,Accessories,Central,Corporate,248.52,17.28,11.0,0.1333,6.95,411.73,-163.21,-39.64,0.0,248.52,,303.89,-55.37,Negative
2026-01-01,2026,1,Jan,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,248.52,-248.52,-100.0,195.68,-195.68,-100.0,220.08,-220.08,Negative
2026-02-01,2026,2,Feb,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,220.08,-220.08,Flat
2026-03-01,2026,3,Mar,Actual,Technology,Accessories,Central,Corporate,143.96,1.8,5.0,0.2,1.25,0.0,143.96,,45.98,97.98,213.09,82.84,61.12,Positive
2026-04-01,2026,4,Apr,Actual,Technology,Accessories,Central,Corporate,47.98,8.4,3.0,0.2,17.5,143.96,-95.98,-66.67,0.0,47.98,,47.99,-0.01,Negative
2026-05-01,2026,5,May,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,47.98,-47.98,-100.0,0.0,0.0,,63.98,-63.98,Negative
2026-06-01,2026,6,Jun,Actual,Technology,Accessories,Central,Corporate,123.86,30.71,4.0,0.0,24.8,0.0,123.86,,102.87,20.99,20.41,63.98,59.88,Positive
2026-07-01,2026,7,Jul,Actual,Technology,Accessories,Central,Corporate,389.97,132.59,3.0,0.0,34.0,123.86,266.11,214.85,124.25,265.72,213.86,57.28,332.69,Positive
2026-08-01,2026,8,Aug,Actual,Technology,Accessories,Central,Corporate,0.0,0.0,0.0,0.0,,389.97,-389.97,-100.0,159.98,-159.98,-100.0,171.28,-171.28,Negative
2026-09-01,2026,9,Sep,Actual,Technology,Accessories,Central,Corporate,1012.06,339.91,23.0,0.08,33.59,0.0,1012.06,,499.95,512.11,102.43,171.28,840.78,Positive
2026-10-01,2026,10,Oct,Actual,Technology,Accessories,Central,Corporate,39.98,-1.5,2.0,0.2,-3.75,1012.06,-972.08,-96.05,0.0,39.98,,467.34,-427.36,Negative
2026-11-01,2026,11,Nov,Actual,Technology,Accessories,Central,Corporate,239.71,45.26,12.0,0.1,18.88,39.98,199.72,499.5,411.73,-172.03,-41.78,350.68,-110.98,Positive
2026-12-01,2026,12,Dec,Actual,Technology,Accessories,Central,Corporate,145.65,34.12,10.0,0.1,23.42,239.71,-94.05,-39.24,248.52,-102.87,-41.39,430.58,-284.93,Negative
2027-01-01,2027,1,Jan,Forecast,Technology,Accessories,Central,Corporate,,,,,,,,,,,,141.78,,Flat
2027-02-01,2027,2,Feb,Forecast,Technology,Accessories,Central,Corporate,,,,,,,,,,,,175.71,,Flat
2027-03-01,2027,3,Mar,Forecast,Technology,Accessories,Central,Corporate,,,,,,,,,,,,154.38,,Flat
2023-01-01,2023,1,Jan,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,,,,,,,,,Flat
2023-02-01,2023,2,Feb,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-03-01,2023,3,Mar,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-04-01,2023,4,Apr,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-05-01,2023,5,May,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-06-01,2023,6,Jun,Actual,Technology,Accessories,Central,Home Office,63.98,10.4,2.0,0.2,16.25,0.0,63.98,,,,,0.0,63.98,Positive
2023-07-01,2023,7,Jul,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,63.98,-63.98,-100.0,,,,21.33,-21.33,Negative
2023-08-01,2023,8,Aug,Actual,Technology,Accessories,Central,Home Office,21.2,9.12,2.0,0.0,43.0,0.0,21.2,,,,,21.33,-0.13,Positive
2023-09-01,2023,9,Sep,Actual,Technology,Accessories,Central,Home Office,104.09,7.99,9.0,0.1,7.67,21.2,82.89,390.98,,,,28.39,75.69,Positive
2023-10-01,2023,10,Oct,Actual,Technology,Accessories,Central,Home Office,319.97,71.99,4.0,0.2,22.5,104.09,215.88,207.4,,,,41.76,278.21,Positive
2023-11-01,2023,11,Nov,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,319.97,-319.97,-100.0,,,,148.42,-148.42,Negative
2023-12-01,2023,12,Dec,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,141.35,-141.35,Flat
2024-01-01,2024,1,Jan,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,106.66,-106.66,Flat
2024-02-01,2024,2,Feb,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2024-03-01,2024,3,Mar,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2024-04-01,2024,4,Apr,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2024-05-01,2024,5,May,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2024-06-01,2024,6,Jun,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,63.98,-63.98,-100.0,0.0,0.0,Flat
2024-07-01,2024,7,Jul,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2024-08-01,2024,8,Aug,Actual,Technology,Accessories,Central,Home Office,114.52,11.45,7.0,0.0,10.0,0.0,114.52,,21.2,93.32,440.19,0.0,114.52,Positive
2024-09-01,2024,9,Sep,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,114.52,-114.52,-100.0,104.09,-104.09,-100.0,38.17,-38.17,Negative
2024-10-01,2024,10,Oct,Actual,Technology,Accessories,Central,Home Office,367.66,71.45,8.0,0.2,19.44,0.0,367.66,,319.97,47.69,14.9,38.17,329.48,Positive
2024-11-01,2024,11,Nov,Actual,Technology,Accessories,Central,Home Office,1027.13,228.63,8.0,0.1,22.26,367.66,659.47,179.37,0.0,1027.13,,160.73,866.4,Positive
2024-12-01,2024,12,Dec,Actual,Technology,Accessories,Central,Home Office,763.73,161.65,12.0,0.2,21.17,1027.13,-263.4,-25.64,0.0,763.73,,464.93,298.8,Negative
2025-01-01,2025,1,Jan,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,763.73,-763.73,-100.0,0.0,0.0,,719.5,-719.5,Negative
2025-02-01,2025,2,Feb,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,596.95,-596.95,Flat
2025-03-01,2025,3,Mar,Actual,Technology,Accessories,Central,Home Office,27.96,8.39,5.0,0.2,30.0,0.0,27.96,,0.0,27.96,,254.58,-226.62,Positive
2025-04-01,2025,4,Apr,Actual,Technology,Accessories,Central,Home Office,258.7,64.67,3.0,0.2,25.0,27.96,230.74,825.24,0.0,258.7,,9.32,249.38,Positive
2025-05-01,2025,5,May,Actual,Technology,Accessories,Central,Home Office,0.0,0.0,0.0,0.0,,258.7,-258.7,-100.0,0.0,0.0,,95.55,-95.55,Negative
